year,month,country,student_ai_usage_pct,teacher_ai_usage_pct,schools_ai_adoption_pct,avg_daily_ai_usage_min,top_ai_tool,internet_penetration_pct,education_index,government_ai_policy,urban_ai_usage_pct,rural_ai_usage_pct,ai_in_curriculum,gender_gap_ai_usage_pct
2022,December,UK,41,35,39,35,Google Gemini,92,0.91,Active,41,31,No,5
2022,December,China,38,38,35,44,Google Gemini,70,0.75,Active,42,30,Yes,3
2022,December,India,41,35,36,38,ChatGPT,50,0.64,Draft,42,26,Yes,6
2022,December,Germany,39,40,36,20,Google Gemini,93,0.94,Unknown,41,26,Yes,8
2022,December,Brazil,38,41,38,18,Google Gemini,75,0.7,Draft,40,24,Yes,8
2022,December,Pakistan,41,39,38,37,Microsoft Copilot,45,0.55,Unknown,45,27,Yes,5
2022,December,Nigeria,36,39,36,9,Khanmigo,42,0.52,Draft,36,25,Yes,9
2022,December,Canada,42,36,35,14,ChatGPT,94,0.92,Active,42,34,No,8
2022,December,Australia,39,36,42,52,Microsoft Copilot,96,0.93,Draft,44,29,No,3
2023,January,US,50,45,40,43,Khanmigo,90,0.9,Draft,52,43,Yes,6
2023,January,UK,40,48,44,52,Google Gemini,92,0.91,Draft,40,33,Yes,2
2023,January,China,48,45,41,21,Google Gemini,70,0.75,Active,49,38,No,2
2023,January,India,48,40,43,5,ChatGPT,50,0.64,Draft,52,40,No,3
2023,January,Germany,49,44,46,31,Google Gemini,93,0.94,Active,53,40,No,4
2023,January,Brazil,43,40,47,56,Google Gemini,75,0.7,Draft,48,35,Yes,7
2023,January,Pakistan,47,48,42,39,Google Gemini,45,0.55,Draft,49,42,Yes,9
2023,January,Nigeria,46,41,44,56,Khanmigo,42,0.52,Draft,51,39,Yes,2
2023,January,Canada,40,40,41,18,Khanmigo,94,0.92,Active,45,31,No,3
2023,January,Australia,48,41,47,10,Khanmigo,96,0.93,Draft,51,40,No,8
2023,February,US,47,48,42,50,Microsoft Copilot,90,0.9,Active,47,41,Yes,6
2023,February,UK,40,40,47,60,Google Gemini,92,0.91,Draft,44,34,Yes,9
2023,February,China,40,43,46,50,Google Gemini,70,0.75,Draft,45,30,No,7
2023,February,India,47,45,42,50,ChatGPT,50,0.64,Active,50,40,No,7
2023,February,Germany,40,45,46,33,Khanmigo,93,0.94,Unknown,41,33,Yes,10
2023,February,Brazil,48,44,41,28,Microsoft Copilot,75,0.7,Draft,51,40,No,3
2023,February,Pakistan,49,46,46,43,ChatGPT,45,0.55,Active,51,44,Yes,3
2023,February,Nigeria,44,47,47,48,ChatGPT,42,0.52,Draft,44,35,No,3
2023,February,Canada,46,47,42,52,Google Gemini,94,0.92,Active,48,35,Yes,7
2023,February,Australia,42,48,45,48,Microsoft Copilot,96,0.93,Active,42,34,Yes,8
2023,March,US,45,41,43,46,Microsoft Copilot,90,0.9,Active,45,37,Yes,5
2023,March,UK,50,47,40,21,ChatGPT,92,0.91,Unknown,50,40,Yes,2
2023,March,China,43,46,43,25,Google Gemini,70,0.75,Draft,44,37,Yes,9
2023,March,India,44,46,40,23,ChatGPT,50,0.64,Active,48,32,Yes,2
2023,March,Germany,40,47,47,27,Microsoft Copilot,93,0.94,Active,42,35,Yes,4
2023,March,Brazil,42,47,45,10,ChatGPT,75,0.7,Unknown,46,30,No,5
2023,March,Pakistan,43,42,43,13,ChatGPT,45,0.55,Active,43,28,No,1
2023,March,Nigeria,45,43,40,42,Khanmigo,42,0.52,Unknown,46,35,Yes,1
2023,March,Canada,43,46,43,40,ChatGPT,94,0.92,Draft,43,36,Yes,8
2023,March,Australia,50,43,42,22,ChatGPT,96,0.93,Unknown,52,45,Yes,6
2023,April,US,42,41,40,34,ChatGPT,90,0.9,Active,43,33,No,8
2023,April,UK,44,41,46,15,Microsoft Copilot,92,0.91,Draft,49,31,Yes,7
2023,April,China,44,43,45,45,Khanmigo,70,0.75,Unknown,48,37,Yes,4
2023,April,India,44,46,40,60,ChatGPT,50,0.64,Active,47,32,Yes,10
2023,April,Germany,42,48,43,12,ChatGPT,93,0.94,Draft,45,27,Yes,7
2023,April,Brazil,45,45,45,28,Khanmigo,75,0.7,Draft,50,38,No,4
2023,April,Pakistan,40,42,40,16,ChatGPT,45,0.55,Active,43,26,Yes,9
2023,April,Nigeria,50,44,46,46,Google Gemini,42,0.52,Active,54,40,No,1
2023,April,Canada,41,46,47,21,Khanmigo,94,0.92,Draft,41,26,No,6
2023,April,Australia,46,46,42,12,Microsoft Copilot,96,0.93,Unknown,50,41,Yes,5
2023,May,US,41,45,42,42,Google Gemini,90,0.9,Unknown,45,34,No,1
2023,May,UK,44,48,41,47,ChatGPT,92,0.91,Draft,48,39,Yes,1
2023,May,China,44,43,42,21,ChatGPT,70,0.75,Draft,44,31,Yes,4
2023,May,India,47,42,46,23,Khanmigo,50,0.64,Draft,49,39,No,5
2023,May,Germany,42,44,47,28,Microsoft Copilot,93,0.94,Active,45,28,Yes,7
2023,May,Brazil,48,40,40,26,Google Gemini,75,0.7,Unknown,52,35,No,1
2023,May,Pakistan,44,48,41,24,Microsoft Copilot,45,0.55,Active,46,32,No,8
2023,May,Nigeria,40,44,41,16,Microsoft Copilot,42,0.52,Draft,45,26,Yes,10
2023,May,Canada,41,44,46,51,ChatGPT,94,0.92,Unknown,44,36,Yes,9
2023,May,Australia,48,47,43,59,Khanmigo,96,0.93,Draft,50,38,Yes,7
2023,June,US,49,45,43,43,Khanmigo,90,0.9,Unknown,49,44,Yes,7
2023,June,UK,43,47,42,57,ChatGPT,92,0.91,Active,47,37,No,9
2023,June,China,47,41,43,31,Microsoft Copilot,70,0.75,Active,51,35,Yes,9
2023,June,India,47,43,42,23,ChatGPT,50,0.64,Unknown,52,37,Yes,10
2023,June,Germany,40,47,42,47,ChatGPT,93,0.94,Draft,42,32,Yes,10
2023,June,Brazil,43,45,42,34,Khanmigo,75,0.7,Draft,43,34,Yes,4
2023,June,Pakistan,41,47,43,53,Microsoft Copilot,45,0.55,Unknown,44,33,No,2
2023,June,Nigeria,41,45,41,12,ChatGPT,42,0.52,Draft,43,36,No,2
2023,June,Canada,45,48,47,60,ChatGPT,94,0.92,Draft,50,30,No,9
2023,June,Australia,41,41,41,26,Khanmigo,96,0.93,Unknown,43,27,No,2
2023,July,US,50,48,40,40,Google Gemini,90,0.9,Unknown,55,44,No,3
2023,July,UK,46,44,41,17,Google Gemini,92,0.91,Draft,50,33,No,3
2023,July,China,47,44,41,60,Google Gemini,70,0.75,Active,52,38,Yes,9
2023,July,India,47,46,41,14,Microsoft Copilot,50,0.64,Draft,48,37,Yes,9
2023,July,Germany,41,40,41,59,Khanmigo,93,0.94,Unknown,43,28,Yes,1
2023,July,Brazil,42,48,47,21,Google Gemini,75,0.7,Draft,47,33,No,4
2023,July,Pakistan,40,45,44,35,ChatGPT,45,0.55,Draft,43,29,No,5
2023,July,Nigeria,42,40,46,38,Microsoft Copilot,42,0.52,Draft,47,31,Yes,4
2023,July,Canada,49,42,43,35,Khanmigo,94,0.92,Draft,53,44,No,10
2023,July,Australia,46,45,43,27,Microsoft Copilot,96,0.93,Unknown,51,38,Yes,7
2023,August,US,48,44,47,32,ChatGPT,90,0.9,Active,53,43,No,4
2023,August,UK,50,48,46,55,ChatGPT,92,0.91,Draft,51,43,No,3
2023,August,China,43,45,43,13,Google Gemini,70,0.75,Draft,46,31,No,7
2023,August,India,47,42,43,9,Microsoft Copilot,50,0.64,Active,50,34,No,5
2023,August,Germany,48,46,47,41,Google Gemini,93,0.94,Active,53,43,No,10
2023,August,Brazil,41,46,41,36,Khanmigo,75,0.7,Active,42,33,No,2
2023,August,Pakistan,48,41,43,32,Google Gemini,45,0.55,Active,49,33,Yes,7
2023,August,Nigeria,44,48,45,47,Khanmigo,42,0.52,Draft,49,38,No,3
2023,August,Canada,40,43,45,55,Google Gemini,94,0.92,Draft,42,26,Yes,8
2023,August,Australia,46,40,42,27,ChatGPT,96,0.93,Active,50,40,No,10
2023,September,US,44,42,40,9,ChatGPT,90,0.9,Active,48,34,Yes,4
2023,September,UK,40,48,40,14,Google Gemini,92,0.91,Draft,43,34,No,7
2023,September,China,49,45,46,28,Khanmigo,70,0.75,Active,53,38,Yes,7
2023,September,India,46,43,42,17,Microsoft Copilot,50,0.64,Active,46,41,Yes,3
2023,September,Germany,40,42,43,15,Khanmigo,93,0.94,Unknown,41,34,Yes,5
2023,September,Brazil,41,44,42,17,Microsoft Copilot,75,0.7,Draft,45,29,No,4
2023,September,Pakistan,48,46,44,60,Google Gemini,45,0.55,Unknown,49,36,Yes,5
2023,September,Nigeria,40,46,44,32,ChatGPT,42,0.52,Unknown,41,26,No,8
2023,September,Canada,41,43,46,56,Microsoft Copilot,94,0.92,Draft,44,27,No,9
2023,September,Australia,48,43,42,29,Khanmigo,96,0.93,Active,51,41,Yes,7
2023,October,US,45,40,44,6,Google Gemini,90,0.9,Unknown,48,39,No,8
2023,October,UK,49,42,44,32,Microsoft Copilot,92,0.91,Active,53,43,No,5
2023,October,China,50,42,41,24,Microsoft Copilot,70,0.75,Active,52,38,Yes,1
2023,October,India,43,47,43,22,Microsoft Copilot,50,0.64,Draft,46,36,Yes,2
2023,October,Germany,45,47,44,35,Khanmigo,93,0.94,Active,46,40,No,4
2023,October,Brazil,46,40,45,41,Google Gemini,75,0.7,Draft,49,35,No,7
2023,October,Pakistan,49,45,47,30,Google Gemini,45,0.55,Draft,52,44,Yes,7
2023,October,Nigeria,47,42,41,55,Google Gemini,42,0.52,Draft,49,35,Yes,6
2023,October,Canada,42,41,46,24,Khanmigo,94,0.92,Draft,45,32,Yes,6
2023,October,Australia,49,41,43,12,Google Gemini,96,0.93,Unknown,50,40,Yes,5
2023,November,US,47,47,46,6,Google Gemini,90,0.9,Unknown,51,32,No,9
2023,November,UK,50,44,46,12,Microsoft Copilot,92,0.91,Draft,51,45,No,6
2023,November,China,40,46,42,36,Google Gemini,70,0.75,Unknown,42,31,No,6
2023,November,India,49,40,46,18,ChatGPT,50,0.64,Unknown,52,43,Yes,6
2023,November,Germany,45,43,43,26,Khanmigo,93,0.94,Active,45,32,Yes,8
2023,November,Brazil,43,47,43,38,Microsoft Copilot,75,0.7,Active,43,35,Yes,9
2023,November,Pakistan,50,41,47,48,Microsoft Copilot,45,0.55,Active,54,43,Yes,4
2023,November,Nigeria,50,42,43,13,Google Gemini,42,0.52,Active,51,36,Yes,6
2023,November,Canada,44,45,43,34,ChatGPT,94,0.92,Unknown,44,32,Yes,9
2023,November,Australia,47,42,44,26,Google Gemini,96,0.93,Active,49,38,Yes,2
2023,December,US,44,46,46,16,Google Gemini,90,0.9,Unknown,45,33,No,4
2023,December,UK,50,48,44,29,ChatGPT,92,0.91,Draft,52,45,No,4
2023,December,China,41,46,41,39,Google Gemini,70,0.75,Active,45,26,No,8
2023,December,India,42,40,47,10,Google Gemini,50,0.64,Unknown,44,36,Yes,7
2023,December,Germany,40,40,44,12,Khanmigo,93,0.94,Draft,43,29,Yes,6
2023,December,Brazil,43,41,47,23,Microsoft Copilot,75,0.7,Active,46,32,No,4
2023,December,Pakistan,40,42,47,36,Khanmigo,45,0.55,Active,43,30,No,2
2023,December,Nigeria,50,45,47,26,Microsoft Copilot,42,0.52,Unknown,55,44,No,4
2023,December,Canada,50,44,45,15,Khanmigo,94,0.92,Draft,51,45,Yes,7
2023,December,Australia,48,41,44,19,Khanmigo,96,0.93,Unknown,50,39,No,6
2024,January,US,55,46,50,25,Microsoft Copilot,90,0.9,Active,56,47,Yes,1
2024,January,UK,45,49,48,18,ChatGPT,92,0.91,Active,49,34,Yes,3
2024,January,China,45,50,51,17,Khanmigo,70,0.75,Active,50,34,No,9
2024,January,India,47,52,50,53,ChatGPT,50,0.64,Unknown,48,34,No,1
2024,January,Germany,46,48,51,33,Microsoft Copilot,93,0.94,Active,49,33,No,1
2024,January,Brazil,47,49,48,49,Google Gemini,75,0.7,Unknown,50,32,Yes,3
2024,January,Pakistan,55,46,49,42,Microsoft Copilot,45,0.55,Unknown,60,45,Yes,9
2024,January,Nigeria,54,53,47,41,Google Gemini,42,0.52,Active,55,49,Yes,4
2024,January,Canada,55,49,48,33,Khanmigo,94,0.92,Active,57,45,No,7
2024,January,Australia,46,47,52,51,ChatGPT,96,0.93,Active,46,31,Yes,9
2024,February,US,49,51,52,52,ChatGPT,90,0.9,Active,51,43,Yes,7
2024,February,UK,47,50,52,6,Microsoft Copilot,92,0.91,Active,52,42,Yes,2
2024,February,China,45,50,51,23,Google Gemini,70,0.75,Unknown,49,39,Yes,9
2024,February,India,52,47,45,20,Microsoft Copilot,50,0.64,Unknown,52,40,Yes,10
2024,February,Germany,51,48,49,24,Khanmigo,93,0.94,Draft,51,41,Yes,1
2024,February,Brazil,50,52,49,11,Google Gemini,75,0.7,Unknown,50,41,No,9
2024,February,Pakistan,54,45,50,21,ChatGPT,45,0.55,Draft,54,45,Yes,8
2024,February,Nigeria,50,47,52,26,Microsoft Copilot,42,0.52,Active,54,40,Yes,10
2024,February,Canada,50,48,45,12,ChatGPT,94,0.92,Active,51,40,No,9
2024,February,Australia,46,45,45,42,Khanmigo,96,0.93,Active,46,41,Yes,4
2024,March,US,52,52,49,21,Google Gemini,90,0.9,Unknown,57,41,No,9
2024,March,UK,50,45,46,39,Khanmigo,92,0.91,Draft,54,40,No,5
2024,March,China,48,50,49,17,Khanmigo,70,0.75,Draft,51,41,Yes,8
2024,March,India,45,46,50,17,Microsoft Copilot,50,0.64,Active,46,39,No,5
2024,March,Germany,48,51,52,34,Google Gemini,93,0.94,Draft,51,38,No,9
2024,March,Brazil,53,46,48,53,ChatGPT,75,0.7,Active,54,38,Yes,9
2024,March,Pakistan,52,45,45,38,Google Gemini,45,0.55,Draft,52,45,No,7
2024,March,Nigeria,47,50,48,31,Google Gemini,42,0.52,Unknown,47,33,Yes,7
2024,March,Canada,51,47,49,52,Google Gemini,94,0.92,Active,56,39,Yes,7
2024,March,Australia,46,45,49,58,Khanmigo,96,0.93,Active,51,35,Yes,7
2024,April,US,46,52,51,32,Microsoft Copilot,90,0.9,Unknown,47,37,No,8
2024,April,UK,52,53,47,48,ChatGPT,92,0.91,Unknown,57,43,No,8
2024,April,China,48,47,48,14,Khanmigo,70,0.75,Unknown,50,41,No,6
2024,April,India,53,45,49,58,ChatGPT,50,0.64,Draft,57,41,Yes,9
2024,April,Germany,45,49,52,26,Khanmigo,93,0.94,Draft,49,35,No,7
2024,April,Brazil,49,52,49,43,Google Gemini,75,0.7,Unknown,54,43,No,2
2024,April,Pakistan,50,50,52,53,ChatGPT,45,0.55,Active,53,43,No,1
2024,April,Nigeria,48,52,47,58,Khanmigo,42,0.52,Active,53,33,Yes,4
2024,April,Canada,46,46,46,47,Khanmigo,94,0.92,Draft,50,41,No,8
2024,April,Australia,48,48,46,32,ChatGPT,96,0.93,Active,50,39,Yes,5
2024,May,US,45,52,48,11,ChatGPT,90,0.9,Unknown,50,30,Yes,2
2024,May,UK,55,53,50,57,Microsoft Copilot,92,0.91,Draft,56,45,No,6
2024,May,China,55,49,47,40,ChatGPT,70,0.75,Active,60,45,Yes,2
2024,May,India,55,49,45,23,Google Gemini,50,0.64,Draft,55,48,Yes,4
2024,May,Germany,51,51,49,34,ChatGPT,93,0.94,Unknown,51,42,Yes,6
2024,May,Brazil,50,53,51,19,Khanmigo,75,0.7,Active,55,39,Yes,8
2024,May,Pakistan,46,50,47,32,Google Gemini,45,0.55,Draft,51,32,Yes,3
2024,May,Nigeria,50,46,46,26,Google Gemini,42,0.52,Draft,55,39,No,4
2024,May,Canada,51,51,52,24,Khanmigo,94,0.92,Draft,54,41,Yes,4
2024,May,Australia,52,45,48,28,ChatGPT,96,0.93,Draft,53,43,Yes,4
2024,June,US,53,49,47,38,Khanmigo,90,0.9,Draft,56,46,No,3
2024,June,UK,50,51,52,15,ChatGPT,92,0.91,Draft,54,43,Yes,5
2024,June,China,53,48,45,59,Microsoft Copilot,70,0.75,Unknown,55,47,No,3
2024,June,India,53,52,45,32,ChatGPT,50,0.64,Active,56,39,Yes,7
2024,June,Germany,50,51,45,50,ChatGPT,93,0.94,Draft,52,39,No,6
2024,June,Brazil,49,49,45,25,Google Gemini,75,0.7,Draft,53,41,Yes,8
2024,June,Pakistan,55,51,52,43,Google Gemini,45,0.55,Draft,59,44,No,6
2024,June,Nigeria,46,46,47,45,Google Gemini,42,0.52,Draft,51,41,No,3
2024,June,Canada,46,49,48,14,ChatGPT,94,0.92,Unknown,49,35,No,6
2024,June,Australia,53,50,50,50,Google Gemini,96,0.93,Active,57,43,Yes,10
2024,July,US,51,45,50,42,Khanmigo,90,0.9,Unknown,53,39,No,9
2024,July,UK,54,47,49,40,Microsoft Copilot,92,0.91,Active,56,39,Yes,9
2024,July,China,45,46,47,55,Khanmigo,70,0.75,Unknown,47,38,No,5
2024,July,India,49,48,52,8,Microsoft Copilot,50,0.64,Active,54,41,Yes,4
2024,July,Germany,45,49,50,11,Khanmigo,93,0.94,Unknown,46,36,No,4
2024,July,Brazil,45,52,49,39,Khanmigo,75,0.7,Active,46,36,Yes,6
2024,July,Pakistan,45,47,45,48,Microsoft Copilot,45,0.55,Unknown,48,37,No,9
2024,July,Nigeria,45,53,48,43,ChatGPT,42,0.52,Unknown,45,39,No,1
2024,July,Canada,54,49,51,9,ChatGPT,94,0.92,Unknown,54,43,Yes,3
2024,July,Australia,46,46,50,20,Microsoft Copilot,96,0.93,Draft,48,36,Yes,7
2024,August,US,55,46,47,40,Google Gemini,90,0.9,Draft,58,44,No,8
2024,August,UK,54,47,48,26,ChatGPT,92,0.91,Draft,59,46,No,6
2024,August,China,51,50,50,8,Google Gemini,70,0.75,Active,52,41,Yes,10
2024,August,India,52,51,47,42,Microsoft Copilot,50,0.64,Active,56,37,Yes,4
2024,August,Germany,52,49,51,10,ChatGPT,93,0.94,Unknown,53,41,No,9
2024,August,Brazil,54,47,50,60,Google Gemini,75,0.7,Active,54,48,No,1
2024,August,Pakistan,53,52,47,48,Khanmigo,45,0.55,Draft,53,38,No,9
2024,August,Nigeria,52,51,52,35,Microsoft Copilot,42,0.52,Unknown,56,41,Yes,6
2024,August,Canada,54,51,47,21,Khanmigo,94,0.92,Unknown,59,45,No,10
2024,August,Australia,52,50,49,44,ChatGPT,96,0.93,Unknown,54,46,Yes,5
2024,September,US,53,48,50,60,Khanmigo,90,0.9,Draft,56,46,No,3
2024,September,UK,53,48,48,25,Microsoft Copilot,92,0.91,Draft,57,39,Yes,10
2024,September,China,46,47,47,18,Microsoft Copilot,70,0.75,Draft,47,41,Yes,5
2024,September,India,47,50,50,11,ChatGPT,50,0.64,Draft,52,39,Yes,4
2024,September,Germany,47,46,47,48,Khanmigo,93,0.94,Draft,49,35,Yes,7
2024,September,Brazil,52,46,48,6,Khanmigo,75,0.7,Active,57,47,Yes,4
2024,September,Pakistan,46,50,52,14,ChatGPT,45,0.55,Active,51,41,No,10
2024,September,Nigeria,49,45,52,26,ChatGPT,42,0.52,Draft,49,34,Yes,10
2024,September,Canada,52,51,49,28,Microsoft Copilot,94,0.92,Unknown,57,40,No,5
2024,September,Australia,53,47,49,27,Microsoft Copilot,96,0.93,Unknown,57,47,Yes,8
2024,October,US,52,48,49,35,Microsoft Copilot,90,0.9,Active,56,43,Yes,10
2024,October,UK,45,46,50,44,Microsoft Copilot,92,0.91,Draft,46,34,Yes,1
2024,October,China,54,52,51,47,ChatGPT,70,0.75,Draft,55,45,No,8
2024,October,India,54,52,50,53,Microsoft Copilot,50,0.64,Unknown,59,43,Yes,5
2024,October,Germany,55,47,50,20,ChatGPT,93,0.94,Unknown,56,46,Yes,4
2024,October,Brazil,48,53,50,6,ChatGPT,75,0.7,Draft,48,35,No,10
2024,October,Pakistan,50,49,45,28,Google Gemini,45,0.55,Active,54,42,No,6
2024,October,Nigeria,54,51,52,32,Google Gemini,42,0.52,Draft,57,42,No,1
2024,October,Canada,45,51,49,60,ChatGPT,94,0.92,Active,50,40,No,9
2024,October,Australia,50,53,50,49,Microsoft Copilot,96,0.93,Active,50,37,Yes,3
2024,November,US,47,49,50,32,Google Gemini,90,0.9,Active,51,32,No,1
2024,November,UK,48,53,47,44,Google Gemini,92,0.91,Unknown,50,40,Yes,2
2024,November,China,49,51,49,43,ChatGPT,70,0.75,Unknown,50,39,Yes,9
2024,November,India,51,45,47,47,Microsoft Copilot,50,0.64,Active,53,46,No,2
2024,November,Germany,51,47,45,13,ChatGPT,93,0.94,Draft,53,37,No,6
2024,November,Brazil,53,46,50,12,Microsoft Copilot,75,0.7,Active,53,38,Yes,3
2024,November,Pakistan,55,48,52,24,ChatGPT,45,0.55,Active,57,47,No,1
2024,November,Nigeria,46,49,47,28,Microsoft Copilot,42,0.52,Active,46,31,No,6
2024,November,Canada,45,50,48,41,Google Gemini,94,0.92,Active,45,35,No,4
2024,November,Australia,47,52,52,21,Microsoft Copilot,96,0.93,Draft,50,37,No,4
2024,December,US,50,51,45,10,Google Gemini,90,0.9,Unknown,52,44,No,3
2024,December,UK,46,49,48,23,ChatGPT,92,0.91,Active,49,32,No,10
2024,December,China,52,52,46,34,Google Gemini,70,0.75,Active,54,41,No,3
2024,December,India,46,46,49,31,Khanmigo,50,0.64,Draft,46,32,Yes,4
2024,December,Germany,53,52,50,27,ChatGPT,93,0.94,Active,55,42,Yes,3
2024,December,Brazil,49,53,46,37,Google Gemini,75,0.7,Active,49,36,No,4
2024,December,Pakistan,45,53,46,45,ChatGPT,45,0.55,Unknown,50,35,No,7
2024,December,Nigeria,49,51,47,38,Microsoft Copilot,42,0.52,Draft,54,37,Yes,8
2024,December,Canada,54,53,51,43,Khanmigo,94,0.92,Draft,58,49,Yes,1
2024,December,Australia,55,46,45,45,ChatGPT,96,0.93,Unknown,58,40,Yes,1
2025,January,US,53,57,55,12,Khanmigo,90,0.9,Draft,58,39,No,8
2025,January,UK,50,52,52,44,Google Gemini,92,0.91,Active,50,43,Yes,7
2025,January,China,56,53,55,39,ChatGPT,70,0.75,Draft,60,50,No,3
2025,January,India,59,51,53,39,Khanmigo,50,0.64,Unknown,62,48,Yes,7
2025,January,Germany,60,50,50,18,ChatGPT,93,0.94,Draft,62,49,Yes,8
2025,January,Brazil,55,52,53,11,Khanmigo,75,0.7,Draft,56,43,No,9
2025,January,Pakistan,59,53,55,44,Google Gemini,45,0.55,Draft,60,47,No,8
2025,January,Nigeria,58,55,51,30,Google Gemini,42,0.52,Unknown,63,44,No,9
2025,January,Canada,54,53,55,57,Microsoft Copilot,94,0.92,Draft,56,49,Yes,1
2025,January,Australia,51,54,55,34,ChatGPT,96,0.93,Draft,55,44,Yes,4
2025,February,US,58,53,50,30,Google Gemini,90,0.9,Draft,59,48,Yes,9
2025,February,UK,53,53,50,10,Khanmigo,92,0.91,Active,58,38,Yes,4
2025,February,China,53,53,52,9,Google Gemini,70,0.75,Unknown,58,42,No,3
2025,February,India,52,50,51,27,Google Gemini,50,0.64,Draft,57,47,Yes,9
2025,February,Germany,55,50,50,34,ChatGPT,93,0.94,Active,56,43,Yes,5
2025,February,Brazil,55,50,54,44,ChatGPT,75,0.7,Draft,55,50,Yes,4
2025,February,Pakistan,55,53,53,44,ChatGPT,45,0.55,Unknown,57,48,No,7
2025,February,Nigeria,57,53,51,27,ChatGPT,42,0.52,Active,62,43,No,4
2025,February,Canada,55,51,55,57,ChatGPT,94,0.92,Active,59,43,Yes,2
2025,February,Australia,55,50,52,52,Google Gemini,96,0.93,Unknown,60,45,No,1
2025,March,US,57,52,51,25,ChatGPT,90,0.9,Active,61,48,No,1
2025,March,UK,54,53,54,49,Khanmigo,92,0.91,Draft,57,47,Yes,7
2025,March,China,51,51,56,36,Microsoft Copilot,70,0.75,Draft,56,39,No,5
2025,March,India,58,50,55,36,Microsoft Copilot,50,0.64,Draft,61,50,No,1
2025,March,Germany,50,54,55,57,Khanmigo,93,0.94,Unknown,53,42,No,6
2025,March,Brazil,52,54,56,29,Khanmigo,75,0.7,Unknown,57,40,No,7
2025,March,Pakistan,52,55,51,11,Khanmigo,45,0.55,Active,54,45,Yes,7
2025,March,Nigeria,54,57,55,36,Khanmigo,42,0.52,Unknown,54,42,Yes,4
2025,March,Canada,52,51,51,45,Google Gemini,94,0.92,Draft,57,39,No,5
2025,March,Australia,57,57,57,30,Microsoft Copilot,96,0.93,Active,59,49,Yes,9
2025,April,US,60,52,53,59,ChatGPT,90,0.9,Draft,63,50,Yes,9
2025,April,UK,53,56,55,37,Khanmigo,92,0.91,Unknown,58,40,No,7
2025,April,China,58,54,55,28,Google Gemini,70,0.75,Active,60,49,No,8
2025,April,India,50,58,54,44,Google Gemini,50,0.64,Draft,51,38,Yes,4
2025,April,Germany,51,50,55,12,Google Gemini,93,0.94,Unknown,56,45,No,4
2025,April,Brazil,54,54,54,26,Khanmigo,75,0.7,Active,54,41,No,5
2025,April,Pakistan,56,58,56,49,ChatGPT,45,0.55,Draft,61,43,No,4
2025,April,Nigeria,55,56,52,6,Khanmigo,42,0.52,Unknown,55,43,Yes,2
2025,April,Canada,60,50,52,42,Khanmigo,94,0.92,Draft,64,47,No,1
2025,April,Australia,59,52,56,27,Google Gemini,96,0.93,Draft,63,44,No,2
2025,May,US,50,56,57,30,ChatGPT,90,0.9,Draft,51,35,Yes,7
2025,May,UK,60,51,50,36,Microsoft Copilot,92,0.91,Unknown,65,47,Yes,7
2025,May,China,56,52,51,42,ChatGPT,70,0.75,Active,61,44,Yes,4
2025,May,India,57,55,53,53,Khanmigo,50,0.64,Draft,57,46,Yes,9
2025,May,Germany,51,54,55,12,ChatGPT,93,0.94,Unknown,51,36,Yes,3
2025,May,Brazil,56,50,56,38,Khanmigo,75,0.7,Active,57,43,No,7
2025,May,Pakistan,54,51,53,17,Khanmigo,45,0.55,Active,59,45,Yes,10
2025,May,Nigeria,55,52,57,13,Microsoft Copilot,42,0.52,Draft,60,50,Yes,8
2025,May,Canada,57,57,55,56,Google Gemini,94,0.92,Unknown,62,49,No,6
2025,May,Australia,56,56,57,32,Google Gemini,96,0.93,Draft,56,50,Yes,2
2025,June,US,50,57,53,22,Microsoft Copilot,90,0.9,Active,51,38,No,4
2025,June,UK,57,57,57,50,Google Gemini,92,0.91,Active,61,47,Yes,2
2025,June,China,56,51,57,39,Khanmigo,70,0.75,Unknown,57,41,Yes,9
2025,June,India,57,55,54,26,Microsoft Copilot,50,0.64,Draft,61,51,No,8
2025,June,Germany,52,52,54,12,Microsoft Copilot,93,0.94,Draft,53,40,Yes,3
2025,June,Brazil,60,58,57,30,Google Gemini,75,0.7,Unknown,61,49,No,1
2025,June,Pakistan,55,56,52,34,ChatGPT,45,0.55,Draft,56,46,No,7
2025,June,Nigeria,54,52,51,40,Microsoft Copilot,42,0.52,Draft,57,45,Yes,1
2025,June,Canada,58,57,55,51,ChatGPT,94,0.92,Active,60,50,No,9
2025,June,Australia,53,57,53,31,ChatGPT,96,0.93,Unknown,54,48,No,4
2025,July,US,60,51,52,33,Microsoft Copilot,90,0.9,Unknown,62,46,No,6
2025,July,UK,52,54,54,14,Google Gemini,92,0.91,Unknown,53,41,Yes,7
2025,July,China,59,56,56,55,Google Gemini,70,0.75,Unknown,60,52,No,5
2025,July,India,58,56,50,32,Microsoft Copilot,50,0.64,Unknown,62,51,Yes,3
2025,July,Germany,58,55,50,47,Google Gemini,93,0.94,Draft,61,48,No,9
2025,July,Brazil,51,55,56,28,ChatGPT,75,0.7,Unknown,55,40,Yes,10
2025,July,Pakistan,50,56,55,7,Microsoft Copilot,45,0.55,Active,55,42,No,4
2025,July,Nigeria,60,50,50,28,ChatGPT,42,0.52,Unknown,62,53,Yes,7
2025,July,Canada,60,51,55,58,Microsoft Copilot,94,0.92,Active,63,55,Yes,1
